Week_Start,Country_Code,Total_Events,Media_Volume,Total_Sources,Total_Mentions,Avg_Articles_Per_Event,Source_Diversity,Media_Tone,Avg_Goldstein,Root_Event_Count,Positive_Event_Count,Negative_Event_Count
2024-06-09,AE,1196,6174,1221,6351,5.1622073578595327,1.0209030100334446,1.6121873663789048,3.2910535117056856,741,794,372
2024-06-16,AE,926,4999,977,5042,5.3984881209503248,1.0550755939524838,1.3460275666582326,3.3475161987041036,624,603,276
2024-06-23,AE,982,5192,1024,5354,5.2871690427698574,1.0427698574338087,1.5501958807133902,3.3472505091649696,719,664,307
2024-06-30,AE,900,4804,933,4899,5.3377777777777773,1.0366666666666666,2.1146036573388804,3.2254444444444443,630,608,269
2024-07-07,AE,1209,5923,1235,6086,4.8990901571546734,1.0215053763440864,0.15420642581799293,3.3397022332506205,820,619,540
2024-07-14,AE,1058,5546,1064,5665,5.2419659735349713,1.005671077504726,1.2877493279222147,3.4037807183364839,746,653,368
2024-07-21,AE,1069,5453,1085,5544,5.1010289990645461,1.0149672591206733,1.1370567333521919,2.9987839101964453,734,697,351
2024-07-28,AE,912,4668,921,4872,5.118421052631577,1.0098684210526314,0.85726443083347914,3.4165570175438598,616,529,373
2024-08-04,AE,894,4818,907,4967,5.3892617449664426,1.0145413870246085,0.070473042468388036,3.1180089485458615,656,499,389
2024-08-11,AE,1064,5414,1168,5502,5.0883458646616555,1.0977443609022557,-0.58063947341275968,3.3769736842105265,559,483,567
2024-08-18,AE,1603,7309,1834,7451,4.5595757953836564,1.14410480349345,-3.281416529980461,3.1997504678727386,658,540,1042
2024-08-25,AE,1480,7007,1497,7091,4.73445945945946,1.0114864864864868,1.0070250519372885,3.1278378378378378,1030,959,488
2024-09-01,AE,1329,6683,1423,6864,5.0285929270127916,1.0707298720842737,0.7040650407319472,3.0141459744168553,887,814,491
2024-09-08,AE,1636,7216,1671,7370,4.4107579462102695,1.0213936430317851,1.8784286953576395,3.2183374083129581,1156,1141,469
2024-09-15,AE,1245,6523,1284,6815,5.2393574297188765,1.0313253012048191,1.8723246500791189,3.3752610441767064,882,832,393
2024-09-22,AE,1398,7393,1458,7581,5.2882689556509295,1.0429184549356227,1.0476059024240207,3.19928469241774,962,829,537
2024-09-29,AE,1140,5709,1153,5871,5.007894736842105,1.01140350877193,1.360155036315952,3.3175438596491227,791,708,400
2024-10-06,AE,1367,6928,1393,7090,5.0680321872713971,1.0190197512801753,1.2424538583757412,3.1984637893196779,864,854,499
2024-10-13,AE,1334,7136,1363,7196,5.3493253373313348,1.0217391304347829,1.5498628734576818,3.3167916041979009,906,889,411
2024-10-20,AE,1457,6875,1469,7156,4.71859986273164,1.0082361015785863,1.3879177283559367,2.9443376801647223,1032,952,458
2024-10-27,AE,1638,7640,1702,8074,4.6642246642246645,1.0390720390720396,1.3469816040728222,3.092368742368742,1096,1077,520
2024-11-03,AE,1139,5863,1163,5964,5.1474978050921862,1.0210711150131695,1.8266817200506982,3.2006145741878846,779,790,322
2024-11-10,AE,1280,7030,1332,7203,5.4921875,1.0406250000000001,1.6504663553068939,3.024609375,890,856,384
2024-11-17,AE,1298,6600,1332,6718,5.0847457627118624,1.0261941448382128,1.9890228272161103,3.2113251155624036,874,887,372
2024-11-24,AE,1570,7486,1600,7622,4.7681528662420387,1.0191082802547771,1.3920785320626898,3.2513375796178337,1100,999,554
2024-12-01,AE,1652,8023,1674,8150,4.8565375302663432,1.0133171912832928,1.108697417809233,3.0894067796610165,1188,959,645
2024-12-08,AE,1732,9295,1840,9966,5.3666281755196321,1.0623556581986144,1.4587989427462325,3.0906466512702075,1203,1067,634
2024-12-15,AE,1274,6487,1289,6659,5.091836734693878,1.0117739403453692,1.5911447575980247,3.1063579277864997,799,885,367
2024-12-22,AE,934,4792,961,4896,5.1306209850107072,1.0289079229122056,0.57255613615151013,2.9836188436830833,654,549,380
2024-12-29,AE,944,4829,953,4936,5.1154661016949143,1.0095338983050848,0.98225223050990773,3.3771186440677958,624,587,341
2025-01-05,AE,1398,6635,1424,6777,4.7460658082975682,1.0185979971387702,1.2124298454305176,3.282832618025751,1029,885,475
2025-01-12,AE,1572,7938,1596,8083,5.0496183206106871,1.0152671755725191,2.3897251718435331,3.1398218829516535,1181,1175,371
2025-01-19,AE,1438,7280,1476,7413,5.0625869262865075,1.0264255910987483,1.8829788813181316,3.29221140472879,1027,978,428
2025-01-26,AE,1407,7089,1420,7175,5.0383795309168447,1.0092395167022035,2.0504401149435245,3.0035536602700779,988,984,401
2025-02-02,AE,1450,7860,1530,8157,5.4206896551724153,1.0551724137931036,1.9015566565824806,3.4173103448275861,1028,982,450
2025-02-09,AE,2352,11407,2379,11635,4.8499149659863958,1.011479591836735,1.6633520668906328,2.7585034013605432,1770,1558,723
2025-02-16,AE,1918,9114,1973,9249,4.751824817518246,1.0286757038581857,0.579875846104931,3.0793534932221065,1308,959,898
2025-02-23,AE,1209,6830,1216,7147,5.6492969396195214,1.0057899090157154,2.7044676213100445,3.1946236559139791,847,881,293
2025-03-02,AE,1400,6989,1417,7095,4.9921428571428574,1.0121428571428572,0.52602910573593986,3.0888571428571421,983,697,632
2025-03-09,AE,1321,6605,1370,6748,5.0,1.037093111279334,0.521698861359958,3.1497350492051468,862,620,678
2025-03-16,AE,1602,7223,1632,7335,4.5087390761548072,1.0187265917602997,1.1421637140783987,3.142446941323346,1030,921,665
2025-03-23,AE,1202,6047,1209,6197,5.0307820299500827,1.0058236272878536,1.2477175821144615,3.384276206322796,829,704,465
2025-03-30,AE,987,4767,989,4949,4.8297872340425529,1.0020263424518743,0.17320461501474957,3.27386018237082,633,476,469
2025-04-06,AE,1775,7980,1794,8118,4.4957746478873251,1.0107042253521126,2.4363279006081409,2.9458591549295776,1275,1217,504
2025-04-13,AE,1453,7154,1486,7466,4.923606331727461,1.0227116311080522,1.5991418079175306,3.2810736407432888,1039,933,446
2025-04-20,AE,1646,8172,1706,8310,4.9647630619684096,1.0364520048602672,1.5556218467049936,3.2068651275820166,1146,1111,517
2025-04-27,AE,1390,7754,1492,7851,5.5784172661870484,1.0733812949640291,2.1385056469173485,3.013884892086331,1002,1009,355
2025-05-04,AE,1558,7885,1595,8018,5.0609756097560972,1.0237483953786908,1.6220260263625226,3.3566752246469833,1123,1015,500
2025-05-11,AE,2776,11467,2878,11762,4.1307636887608083,1.0367435158501441,1.4851815586490671,3.1570605187319885,1787,1756,937
2025-05-18,AE,1548,7650,1607,7853,4.9418604651162781,1.0381136950904395,1.5283122270764349,3.1836563307493542,1019,972,557
2025-05-25,AE,1415,6954,1442,7098,4.9144876325088349,1.0190812720848057,1.1755888929775422,3.1992932862190813,979,833,572
2025-06-01,AE,1031,4851,1045,4874,4.7051406401551885,1.0135790494665375,0.56514090534996442,3.1233753637245396,747,550,454
2025-06-08,AE,945,4810,957,4900,5.089947089947092,1.0126984126984129,1.2399964884613723,3.4802116402116394,611,573,359
2025-06-15,AE,14,56,17,56,4.0,1.2142857142857142,0.10819817382599028,2.6785714285714284,9,4,10
2025-06-22,AE,16,89,16,97,5.5625,1.0,-0.40160187636445221,2.725,15,6,10
2025-06-29,AE,637,3194,667,3252,5.0141287284144447,1.0470957613814762,1.4414383143132288,2.991365777080063,499,389,233
2025-07-06,AE,1315,6302,1405,6580,4.7923954372623561,1.0684410646387834,0.8601192961373888,3.53490494296578,872,744,533
2025-07-13,AE,1483,6699,1553,6891,4.5171948752528657,1.0472016183412005,2.4749279451356756,2.8297370195549569,1125,1149,307
2025-07-20,AE,894,4494,906,4561,5.0268456375838921,1.0134228187919463,1.0231764191008974,3.0580536912751675,580,547,338
2025-07-27,AE,769,3960,810,4042,5.1495448634590382,1.0533159947984392,0.66490500718333545,3.2130039011703517,523,434,315
2025-08-03,AE,1102,5057,1155,5149,4.5889292196007254,1.0480943738656989,0.32997137341223526,3.1887477313974593,682,567,502
2025-08-10,AE,844,4306,847,4402,5.1018957345971581,1.0035545023696684,0.98419473602450691,3.186729857819905,521,519,310
2025-08-17,AE,810,4190,825,4247,5.1728395061728394,1.0185185185185186,1.2832692578382003,3.1830864197530873,547,492,296
2025-08-24,AE,943,4756,971,4833,5.0434782608695645,1.0296924708377519,1.0749406996614286,3.4214209968186635,639,563,340
2025-08-31,AE,879,4461,889,4569,5.0750853242320817,1.011376564277588,0.48400618610351392,3.2259385665529008,629,470,370
2025-09-07,AE,1323,6126,1342,6181,4.6303854875283443,1.014361300075586,0.691324967331975,2.8879818594104307,912,772,535
2025-09-14,AE,1092,5161,1108,5283,4.7261904761904763,1.0146520146520148,1.407884634792236,3.0674908424908423,744,692,378
2025-09-21,AE,1278,5969,1309,6233,4.6705790297339576,1.0242566510172146,1.6487447139562599,3.0186228482003132,868,818,430
2025-09-28,AE,1180,5986,1259,6111,5.0728813559322035,1.0669491525423729,1.6382101680412173,3.3005932203389827,746,768,394
2025-10-05,AE,1308,6628,1321,6852,5.0672782874617743,1.0099388379204894,1.4954824819706256,3.1652140672782871,887,862,413
2025-10-12,AE,1259,6374,1286,6577,5.0627482128673549,1.0214455917394758,2.2707796453197076,3.0391580619539322,730,926,317
2025-10-19,AE,1181,6262,1253,6351,5.3022861981371712,1.0609652836579173,1.4008112903646159,3.1314987298899233,814,747,410
2025-10-26,AE,1212,6317,1239,6462,5.2120462046204628,1.0222772277227727,2.2922583588564711,3.2036303630363032,849,877,318
2025-11-02,AE,1389,7363,1421,7621,5.30093592512599,1.0230381569474443,1.6409871940081118,3.245644348452124,986,936,429
2025-11-09,AE,1243,6218,1315,6363,5.0024135156878522,1.0579243765084474,1.5019535509186592,3.0831053901850369,928,786,419
2025-11-16,AE,2145,10941,2193,11294,5.1006993006993007,1.0223776223776224,1.4424574509820249,3.1121678321678314,1551,1430,646
2025-11-23,AE,1524,7337,1602,7482,4.8143044619422586,1.0511811023622051,1.0008871470296763,3.5146325459317587,957,922,576
2025-11-30,AE,1031,4963,1047,5051,4.81377303588749,1.0155189136760427,1.5373319057384023,2.9188166828322015,652,715,296
2025-12-07,AE,1134,6192,1141,6338,5.46031746031746,1.0061728395061729,2.2766131427813532,3.4359788359788359,828,854,272
2025-12-14,AE,823,4402,832,4550,5.3487241798298912,1.0109356014580801,0.99457456192042837,3.099756986634266,587,530,271
2025-12-21,AE,873,4334,875,4512,4.9644902634593349,1.002290950744559,1.5322058344077147,3.1806414662084763,588,578,266
2025-12-28,AE,910,4572,919,4642,5.0241758241758241,1.0098901098901094,-0.35041229260162554,3.0856043956043955,644,434,434
2026-01-04,AE,1043,5213,1073,5380,4.9980824544582942,1.0287631831255992,0.61992554489687046,3.0341323106423777,725,601,400
2026-01-11,AE,1396,6782,1411,6973,4.8581661891117491,1.0107449856733524,1.3855574679159393,3.0534383954154731,990,957,411
2026-01-18,AE,1894,8826,1942,8957,4.6599788806758191,1.0253431890179519,0.6946269548776246,3.6969904963041178,1245,1064,743
2026-01-25,AE,1627,7746,1653,8003,4.7609096496619534,1.0159803318992011,0.92385532908867529,3.2789797172710506,1114,932,615
2026-02-01,AE,2802,13299,2859,13577,4.7462526766595277,1.0203426124197001,0.89613723413549,3.4769093504639539,1961,1648,1060
2026-02-08,AE,1432,6646,1470,6711,4.6410614525139655,1.026536312849162,0.82724088826971331,3.222765363128492,989,826,562
2026-02-15,AE,1195,5598,1223,5713,4.6845188284518828,1.0234309623430966,0.89987612487923019,3.638744769874477,795,678,489
2026-02-22,AE,1513,7226,1568,7352,4.77594183740912,1.0363516192994051,-0.34054411052488742,2.9787177792465309,888,642,849
2026-03-01,AE,5465,28489,6176,29327,5.2129917657822507,1.1301006404391583,-2.4193750199211288,2.8925160109789574,3172,793,4555
2026-03-08,AE,2420,12422,2510,12724,5.133057851239669,1.0371900826446281,-1.578153632051684,2.8458677685950411,1578,658,1740
2026-03-15,AE,2155,9994,2210,10152,4.6375870069605565,1.0255220417633417,-2.422385490171465,3.0436194895591639,1485,463,1659
2026-03-22,AE,1198,5548,1262,5612,4.6310517529215351,1.0534223706176964,-1.3315281795058822,3.3064273789649423,707,377,794
2026-03-29,AE,1152,6188,1182,6303,5.3715277777777777,1.0260416666666667,-0.60562570249921588,3.3237847222222228,757,457,663
2026-04-05,AE,1262,6961,1420,7089,5.5158478605388259,1.1251980982567353,-0.95738659708933072,3.0650554675118853,807,438,789
2026-04-12,AE,1333,6528,1381,6642,4.8972243060765193,1.0360090022505628,-0.074903240002231364,3.0760690172543139,752,615,697
2026-04-19,AE,965,4925,998,5036,5.10362694300518,1.0341968911917099,-0.58427699387463383,3.5448704663212429,620,423,533
2026-04-26,AE,1144,6091,1200,6182,5.3243006993007009,1.0489510489510487,0.31542871081660362,3.56048951048951,786,587,522
2026-05-03,AE,1502,7727,1554,7817,5.1444740346205045,1.0346205059920108,-0.3442793509824939,3.2840213049267639,1064,715,766
2026-05-10,AE,2027,8626,2101,8707,4.2555500740009888,1.0365071534287122,0.3044198987108751,2.8511100148001978,1465,1035,956
2026-05-17,AE,1434,6827,1480,6960,4.7608089260808928,1.0320781032078106,0.56937693909046161,3.0970711297071132,939,766,622
2026-05-24,AE,961,4216,974,4286,4.3870967741935489,1.0135275754422475,-0.18302751381314197,3.2258064516129026,545,439,504
2026-05-31,AE,986,4521,1003,4643,4.5851926977687629,1.017241379310345,-0.056145190323722755,3.0121703853955379,711,403,560
2026-06-07,AE,976,4782,998,4842,4.8995901639344277,1.0225409836065575,0.47498914144097165,3.1276639344262294,590,529,441
2026-06-14,AE,1231,5863,1258,6045,4.7627944760357428,1.0219333874898457,0.43471793896591759,3.2076360682372047,709,611,574
2026-06-21,AE,1397,7061,1578,7116,5.0544022906227628,1.1295633500357911,-0.09654949641749945,3.5186828919112383,757,622,746
2026-06-28,AE,908,4498,923,4800,4.9537444933920707,1.0165198237885462,1.4051053359898102,3.0333700440528633,646,575,320
2026-07-05,AE,712,3930,750,3990,5.5196629213483153,1.053370786516854,0.6281338863753122,3.3056179775280894,486,388,315
2026-07-12,AE,876,4349,893,4432,4.9646118721461185,1.0194063926940635,0.16132246507938081,3.477739726027397,588,438,426
2026-07-19,AE,684,3585,724,3734,5.24122807017544,1.0584795321637428,0.71642043475008288,3.2856725146198831,446,382,292
2026-07-26,AE,715,3752,738,3844,5.2475524475524482,1.0321678321678323,0.45147828369028375,3.0524475524475525,463,394,314
2026-08-02,AE,647,3108,654,3145,4.80370942812983,1.0108191653786709,-0.036915389599263528,3.14080370942813,374,302,336
2026-08-09,AE,623,3124,638,3224,5.0144462279293744,1.0240770465489566,-0.32478819490717242,3.5388443017656508,401,307,306
2026-08-16,AE,866,4072,874,4179,4.7020785219399537,1.0092378752886837,-0.30037296241807421,3.0971131639722862,490,391,462
2026-08-23,AE,269,1369,273,1433,5.0892193308550189,1.0148698884758365,1.1402344011591268,3.1531598513011154,209,172,97
2023-01-01,AU,726,4198,773,4263,5.7823691460055109,1.0647382920110195,0.3768893965012628,2.9690082644628086,411,372,332
2023-01-08,AU,680,4393,703,4541,6.4602941176470567,1.0338235294117641,-1.098893739781587,3.0655882352941175,465,271,388
2023-01-15,AU,739,4691,745,4869,6.3477672530446547,1.0081190798376183,-0.69656528153187991,2.6696887686062243,488,303,403
2023-01-22,AU,816,5052,831,5181,6.1911764705882364,1.0183823529411766,-0.6543188025650688,2.8056372549019608,500,324,474
2023-01-29,AU,966,5894,995,6087,6.1014492753623175,1.0300207039337472,-1.0715179979972347,2.7991718426501038,662,364,576
2023-02-05,AU,879,5300,910,5507,6.0295790671217286,1.0352673492605229,-0.54077316210561888,3.5229806598407278,588,327,507
2023-02-12,AU,856,5300,897,5510,6.1915887850467293,1.0478971962616825,-0.96946559796044551,3.0408878504672896,494,327,509
2023-02-19,AU,834,4803,850,5011,5.7589928057553958,1.0191846522781776,-1.2023027906631985,2.6314148681055158,499,254,555
2023-02-26,AU,876,5151,901,5259,5.8801369863013715,1.0285388127853876,0.056282433397688882,2.8569634703196347,651,419,438
2023-03-05,AU,794,4807,813,5174,6.0541561712846352,1.0239294710327456,-0.62519221596050567,2.8103274559193951,533,321,449
2023-03-12,AU,651,3997,663,4276,6.1397849462365581,1.0184331797235024,-0.6360600057998107,3.1491551459293392,420,248,385
2023-03-19,AU,819,5022,843,5215,6.1318681318681314,1.0293040293040292,-0.37805694082413555,2.5133089133089133,571,345,436
2023-03-26,AU,1258,8072,1294,8484,6.4165341812400642,1.0286168521462637,-0.35881593710817605,2.3624006359300478,897,564,658
2023-04-02,AU,985,5951,992,6495,6.0416243654822335,1.0071065989847714,-0.35597905450931194,3.0904568527918785,586,440,511
2023-04-09,AU,1004,6146,1039,6455,6.121513944223107,1.0348605577689245,-0.63098718621833827,2.8799800796812747,695,444,532
2023-04-16,AU,1218,7297,1252,8001,5.9909688013136293,1.027914614121511,0.019678955216806519,2.6567323481116585,849,581,609
2023-04-23,AU,1395,8858,1422,9324,6.3498207885304652,1.0193548387096771,0.048331714208930426,2.8240860215053765,968,733,616
2023-04-30,AU,1057,6459,1129,6570,6.1106906338694422,1.0681173131504254,-0.064143684807855789,2.83774834437086,719,526,498
2023-05-07,AU,1359,7993,1453,8244,5.8815305371596773,1.069168506254599,-0.28304122673565324,2.8346578366445918,985,640,660
2023-05-14,AU,1047,6604,1098,6894,6.3075453677172879,1.0487106017191976,-0.58693655350832741,2.9550143266475644,712,420,597
2023-05-21,AU,1247,7601,1275,8079,6.0954290296712115,1.0224538893344026,-0.85666477741071911,2.8596631916599842,786,464,743
2023-05-28,AU,1495,8843,1536,9463,5.9150501672240807,1.0274247491638795,-0.91431943549188477,3.1060200668896321,938,484,955
2023-06-04,AU,1458,8748,1495,9197,5.9999999999999991,1.0253772290809331,-0.57204921641333306,3.104115226337449,1040,591,834
2023-06-11,AU,1276,7584,1305,7962,5.9435736677115987,1.0227272727272729,-0.17113984984078345,2.9258620689655173,780,575,655
2023-06-18,AU,1177,7459,1193,7765,6.337298215802889,1.0135938827527615,-0.083457649827402558,3.0043330501274434,813,575,570
2023-06-25,AU,1038,6479,1051,6777,6.2418111753371868,1.0125240847784203,-0.29475424373800158,3.187090558766859,705,460,559
2023-07-02,AU,1232,7750,1249,8032,6.2905844155844166,1.0137987012987015,-0.29709407062807935,2.89586038961039,929,533,651
2023-07-09,AU,883,5654,894,5942,6.40317100792752,1.012457531143828,-0.22272367027437814,2.7785956964892411,663,409,430
2023-07-16,AU,1273,6804,1281,6960,5.3448546739984275,1.0062843676355069,0.16747294315847597,2.3896307934014138,870,682,526
2023-07-23,AU,1918,12962,1929,13586,6.758081334723669,1.0057351407716373,2.0695056767697442,2.6988529718456729,858,1504,387
2023-07-30,AU,1267,7424,1285,7829,5.8595106550907641,1.0142067876874508,1.1658627838921889,2.7039463299131805,549,840,411
2023-08-06,AU,748,4790,767,5086,6.4037433155080228,1.0254010695187168,-0.62442205553714691,2.9128342245989303,533,314,415
2023-08-13,AU,765,4968,820,5126,6.4941176470588244,1.0718954248366011,-1.3512053799691783,2.9389542483660129,548,278,446
2023-08-20,AU,819,5114,837,5349,6.2442002442002442,1.0219780219780219,-0.8345338514456937,3.0264957264957268,572,307,477
2023-08-27,AU,852,5047,875,5380,5.9237089201877922,1.0269953051643192,-0.231452579045326,2.6907276995305165,609,455,363
2023-09-03,AU,901,5708,916,6070,6.3351831298557162,1.016648168701443,-0.78639867666599472,2.8345172031076573,646,346,536
2023-09-10,AU,1071,6974,1110,7267,6.5116713352007478,1.0364145658263306,-0.63548884782713533,2.9364145658263303,806,436,593
2023-09-17,AU,1125,6840,1166,7167,6.08,1.0364444444444447,-0.41291068905044326,2.7811555555555549,791,456,623
2023-09-24,AU,1162,7291,1175,7541,6.2745266781411351,1.0111876075731503,0.0086286987402259922,2.9326161790017209,819,561,568
2023-10-01,AU,990,6539,1016,6865,6.605050505050504,1.0262626262626264,-0.65459959225382947,3.0015151515151519,701,411,527
2023-10-08,AU,1324,7527,1352,7777,5.6850453172205455,1.0211480362537761,-1.051319470630941,2.794108761329305,806,449,836
2023-10-15,AU,953,5805,976,5985,6.0912906610703041,1.0241343126967473,-1.0930172396404192,2.5863588667366217,611,344,586
2023-10-22,AU,1095,6257,1119,6561,5.7141552511415536,1.0219178082191782,-0.30326325617319921,3.0208219178082194,690,478,592
2023-10-29,AU,841,5676,948,6010,6.7491082045184285,1.127229488703924,-0.565590098922375,3.2183115338882282,553,362,461
2023-11-05,AU,958,6518,1025,6789,6.8037578288100216,1.0699373695198331,-0.48156626869996477,2.6413361169102303,667,401,520
2023-11-12,AU,989,6397,1024,6641,6.4681496461071806,1.0353892821031343,-0.1656893940760655,2.8427704752275025,708,462,484
2023-11-19,AU,1071,6622,1081,6919,6.1830065359477118,1.0093370681605978,-0.5171053851950187,2.7624649859943977,713,478,548
2023-11-26,AU,1440,8867,1460,9144,6.1576388888888882,1.0138888888888891,-0.81449821932900113,3.0715277777777779,976,552,825
2023-12-03,AU,1103,6626,1115,6810,6.007252946509519,1.0108794197642792,-1.119666119877532,2.6467815049864005,751,484,591
2023-12-10,AU,1129,7089,1157,7405,6.2790079716563314,1.0248007085916739,-0.33911535647905161,2.8886625332152347,786,497,594
2023-12-17,AU,922,5582,930,5834,6.0542299349240771,1.0086767895878526,-0.26979126033469497,2.955097613882864,656,467,418
2023-12-24,AU,765,4688,789,5010,6.1281045751633982,1.0313725490196077,-0.3603972667089318,3.1793464052287579,492,347,399
2023-12-31,AU,673,4591,717,4814,6.8216939078751864,1.065378900445765,-0.3577784029178514,2.5514115898959888,469,287,375
2024-01-07,AU,872,6576,995,6901,7.5412844036697235,1.1410550458715598,-0.63312157049844442,2.8874999999999997,611,325,510
2024-01-14,AU,1199,7904,1251,8214,6.59216013344454,1.0433694745621349,-0.43251732386335412,2.7086738949124274,857,509,648
2024-01-21,AU,1063,7167,1116,7484,6.7422389463781753,1.0498588899341486,-1.1458829036774687,2.6845719661335838,685,351,671
2024-01-28,AU,1139,6982,1202,7320,6.1299385425812112,1.05531167690957,-1.1299671102743143,3.6330114135206317,786,394,713
2024-02-04,AU,813,5609,896,5997,6.8991389913899139,1.1020910209102093,-0.39401327628846872,2.7991389913899134,536,363,413
2024-02-11,AU,835,5490,859,6192,6.5748502994011977,1.0287425149700598,-0.38234556374636069,2.92562874251497,517,379,443
2024-02-18,AU,1033,6934,1067,7340,6.7124878993223627,1.0329138431752181,-0.41795446865841429,2.7131655372700871,749,489,496
2024-02-25,AU,1176,7283,1208,7641,6.1930272108843551,1.0272108843537417,-0.68083541106603651,3.0853741496598635,793,503,620
2024-03-03,AU,1181,7252,1201,7608,6.1405588484335318,1.0169348010160884,-0.59779537041999986,2.9380186282811174,763,492,657
2024-03-10,AU,1268,8276,1314,8704,6.5268138801261841,1.0362776025236593,-0.41549876956639786,2.7752365930599372,855,586,644
2024-03-17,AU,1326,7676,1354,7966,5.7888386123680249,1.0211161387631977,-0.70986022900226509,2.934690799396682,969,605,666
2024-03-24,AU,860,5767,905,6135,6.7058139534883718,1.0523255813953489,-0.51371037474337666,2.8563953488372089,604,397,449
2024-03-31,AU,1184,7382,1211,7689,6.2347972972972965,1.0228040540540544,-1.0139133423794087,2.740625,840,486,653
2024-04-07,AU,1094,6789,1137,7314,6.2056672760511891,1.0393053016453382,-1.4712200159196953,2.9136197440585008,677,376,687
2024-04-14,AU,855,5626,914,5975,6.5801169590643278,1.0690058479532165,-0.939487311664304,2.6065497076023387,587,320,511
2024-04-21,AU,928,6215,942,6633,6.6971982758620685,1.0150862068965518,-0.15042067953927851,2.9505387931034481,656,396,473
2024-04-28,AU,846,5819,895,6226,6.878250591016549,1.0579196217494091,-0.0890862907296899,2.5767139479905437,541,399,434
2024-05-05,AU,878,5498,896,5784,6.261958997722096,1.0205011389521641,-0.77428128787549722,2.8365603644646926,626,336,524
2024-05-12,AU,1016,6154,1031,6572,6.0570866141732269,1.014763779527559,-0.27706096047333023,3.1947834645669291,701,475,519
2024-05-19,AU,1116,6886,1151,7192,6.1702508960573477,1.031362007168459,0.031445724986950037,2.8870071684587817,739,561,506
2024-05-26,AU,932,5906,940,6235,6.336909871244635,1.0085836909871242,0.2091813152311699,2.8746781115879827,665,489,417
2024-06-02,AU,940,6535,965,7021,6.9521276595744688,1.0265957446808511,-0.19296448819245487,2.8736170212765955,664,432,481
2024-06-09,AU,1031,6933,1056,7176,6.72453928225024,1.0242483026188167,-0.326676515579042,2.7492725509214364,732,473,525
2024-06-16,AU,994,6834,1021,7148,6.8752515090543271,1.0271629778672036,-0.44495558019182491,2.875855130784708,713,447,513
2024-06-23,AU,979,6328,1022,6781,6.4637385086823276,1.0439223697650664,-0.2062938940668263,2.94688457609806,730,438,520
2024-06-30,AU,1211,7118,1258,7401,5.8777869529314621,1.0388109000825765,0.21631694597850681,3.0669694467382329,831,627,512
2024-07-07,AU,2064,9791,2117,10132,4.7437015503875974,1.0256782945736433,1.4756892783884838,2.9041182170542634,1298,1418,593
2024-07-14,AU,714,4766,756,5078,6.6750700280112047,1.0588235294117652,-0.79480859816761007,2.8142857142857145,470,274,416
2024-07-21,AU,761,4910,771,5878,6.45203679369251,1.0131406044678057,-0.44205453083270135,2.3873850197109072,538,360,376
2024-07-28,AU,818,5586,944,5788,6.82885085574572,1.1540342298288508,-0.92003370951972752,2.6605134474327632,532,318,480
2024-08-04,AU,1149,7078,1179,7365,6.1601392515230637,1.0261096605744127,-2.1409739943693396,2.8094865100087034,679,318,801
2024-08-11,AU,825,4973,849,5242,6.0278787878787883,1.0290909090909091,-0.74007700122976627,2.5712727272727269,558,311,468
2024-08-18,AU,799,4899,815,5127,6.1314142678347938,1.020025031289111,-0.42577574777102128,2.7480600750938673,500,342,434
2024-08-25,AU,853,5484,889,5628,6.4290738569753811,1.0422039859320049,-1.0330996475878134,3.06483001172333,585,365,473
2024-09-01,AU,842,5569,876,5726,6.6140142517814731,1.0403800475059382,-0.30896121157275536,2.9583135391923987,590,424,396
2024-09-08,AU,1071,7405,1212,7623,6.9140989729225018,1.1316526610644257,-0.42416394349105735,2.77563025210084,743,485,532
2024-09-15,AU,1585,9838,1634,10103,6.2069400630914835,1.0309148264984227,-1.854407660285186,3.6317981072555212,1063,497,1044
2024-09-22,AU,911,6170,941,6360,6.7727771679473108,1.0329308452250276,-0.34793966719180336,2.7261251372118545,596,406,483
2024-09-29,AU,1306,9359,1371,9705,7.16615620214395,1.0497702909647784,-0.008299118021640281,3.0591883614088817,921,668,580
2024-10-06,AU,852,5983,861,6341,7.02230046948357,1.0105633802816902,-0.37398628809764756,2.8971830985915492,581,406,415
2024-10-13,AU,853,5685,880,5945,6.6647127784290738,1.0316529894490036,-0.37383641646997778,2.8651817116060956,623,389,427
2024-10-20,AU,923,6435,940,6959,6.9718309859154921,1.0184182015167929,-0.16868320301985371,2.821776814734561,655,449,439
2024-10-27,AU,770,4828,784,5147,6.2701298701298693,1.0181818181818181,-0.47338029449336994,2.8293506493506491,538,372,386
2024-11-03,AU,844,5473,863,5879,6.4845971563981051,1.0225118483412321,-0.25868555340762178,2.7579383886255924,588,406,418
2024-11-10,AU,760,4804,781,5055,6.3210526315789464,1.0276315789473685,-0.44137452206142369,3.0744736842105262,527,314,415
2024-11-17,AU,1080,6854,1101,7197,6.3462962962962974,1.0194444444444446,-0.21551258910473886,2.8520370370370371,776,531,508
2024-11-24,AU,1098,6702,1153,7028,6.1038251366120235,1.0500910746812389,0.072574079629610891,3.1668488160291437,783,552,498
2024-12-01,AU,984,5755,999,6012,5.8485772357723569,1.0152439024390243,0.11116054652598101,2.881910569105691,642,463,498
2024-12-08,AU,1146,6949,1173,7292,6.0636998254799295,1.0235602094240839,-0.73782192000668845,3.1751308900523552,792,469,652
2024-12-15,AU,882,5400,893,5671,6.1224489795918373,1.0124716553287982,-0.39218665732959335,3.0196145124716556,635,415,450
